Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,24/05/2025 07:04:39 PM,119220990,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342045557581764,7948065.999999999,22556215.481407173,87692984.0,8027.0,118196531.0,8442609.357142856,23323147.363265287,87692984.0,8027.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1258167710232904,0.008387784734886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,1,0,-1,-1,0,0,6175196.5,8721694.7483537,12342366.0,8027.0,53435298.5,48447683.449612126,87692984.0,19177613.0,Benign
192.168.1.223-255.255.255.255-30303-30303-17,192.168.1.223,30303,255.255.255.255,30303,17,24/05/2025 07:04:50 PM,119836002,16,1,144.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,1.2767448633675214,0.141860540374169,7489750.125,1726246.1643761732,13947961.0,6757977.0,112729558.0,7515303.866666666,1783699.3822869477,13947961.0,6757977.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,128,8,0.1335158027051002,0.0083447376690687,9.0,9.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,9.529411764705882,9.0,9.0,0,0,0,0,0,0,16,144,1,9,-1,-1,16,0,0.0,0.0,0.0,0.0,7489750.125,1726246.1643761732,13947961.0,6757977.0,Benign
192.168.1.1-239.255.255.250-36422-1900-17,192.168.1.1,36422,239.255.255.250,1900,17,24/05/2025 07:05:19 PM,60505923,38,1,16193.0,382.0,462.0,382.0,426.1315789473685,29.605670615182497,382.0,382.0,382.0,0.0,273.9401231843038,0.6445649957277736,1592261.1315789474,9665459.370440748,59604688.0,0.0,60487608.0,1634800.2162162166,9795175.425925955,59604688.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,304,8,0.6280376881450102,0.0165273075827634,382.0,462.0,423.92499999999984,30.437314733811984,926.4301282051282,0,0,0,0,0,0,0,0,0.0,434.79487179487177,426.1315789473685,382.0,0,0,0,0,0,0,38,16193,1,382,-1,-1,38,0,396184.0,0.0,396184.0,396184.0,59604688.0,0.0,59604688.0,59604688.0,Benign
192.168.1.223-192.168.1.233-22-47962-6,192.168.1.233,47962,192.168.1.223,22,6,24/05/2025 07:05:05 PM,40823,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99198980966612,40823.0,0.0,40823.0,40823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24.49599490483306,24.49599490483306,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47958-6,192.168.1.233,47958,192.168.1.223,22,6,24/05/2025 07:05:05 PM,41908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72358499570488,41908.0,0.0,41908.0,41908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23.86179249785244,23.86179249785244,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47980-6,192.168.1.233,47980,192.168.1.223,22,6,24/05/2025 07:05:05 PM,44343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.10294747761766,44343.0,0.0,44343.0,44343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22.55147373880883,22.55147373880883,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47982-6,192.168.1.233,47982,192.168.1.223,22,6,24/05/2025 07:05:05 PM,41926,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70309593092592,41926.0,0.0,41926.0,41926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23.85154796546296,23.85154796546296,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47974-6,192.168.1.233,47974,192.168.1.223,22,6,24/05/2025 07:05:05 PM,43846,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61419513752679,43846.0,0.0,43846.0,43846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22.8070975687634,22.8070975687634,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47972-6,192.168.1.233,47972,192.168.1.223,22,6,24/05/2025 07:05:05 PM,43892,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.566390230565936,43892.0,0.0,43892.0,43892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22.783195115282968,22.783195115282968,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,510,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-38852-6,192.168.1.233,38852,192.168.1.223,22,6,24/05/2025 07:07:37 PM,864507,2,28,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.3214285714285712,6.992342750670705,42.798959406922094,34.701858978585484,29810.58620689654,67726.642901297,266901.0,0.0,348665.0,348665.0,0.0,348665.0,348665.0,864507.0,32018.777777777774,69811.53994220843,266901.0,0.0,0,0,0,0,64,672,2.313457265239032,32.38840171334645,0.0,37.0,1.1935483870967738,6.645396174990672,44.16129032258065,0,1,0,0,0,0,0,0,14.0,1.2333333333333334,0.0,1.3214285714285714,0,0,0,0,0,0,2,0,28,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
