Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-33564-6,192.168.1.233,33564,192.168.1.223,22,6,01/08/2025 02:09:07 PM,506498,1,4,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,8.5,17.0,67.12760958582265,9.871707292032742,126624.5,253223.0006173741,506459.0,0.0,0.0,0.0,0.0,0.0,0.0,506460.0,168820.0,292403.9513088016,506459.0,0.0,0,0,0,0,32,176,1.9743414584065484,7.897365833626194,0.0,34.0,5.666666666666666,13.880441875771345,192.66666666666663,0,0,0,0,1,0,0,0,4.0,6.8,0.0,8.5,0,0,0,0,0,0,1,0,4,34,-1,467,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46736-6,192.168.1.233,46736,192.168.1.223,22,6,01/08/2025 02:09:07 PM,1007388,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98533236449114,1007388.0,0.0,1007388.0,1007388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,0.9926661822455698,0.9926661822455698,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33596-6,192.168.1.233,33596,192.168.1.223,22,6,01/08/2025 02:09:08 PM,821377,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.174677401485551,91264.11111111112,272557.5438652564,818082.0,0.0,0.0,0.0,0.0,0.0,0.0,821377.0,91264.11111111112,272557.5438652564,818082.0,0.0,0,0,0,0,0,492,0.0,12.174677401485551,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10,0,-1,398,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46712-6,192.168.1.233,46712,192.168.1.223,22,6,01/08/2025 02:09:07 PM,884880,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520386945122502,294960.0,510787.84642843646,884767.0,23.0,884790.0,884790.0,0.0,884790.0,884790.0,884857.0,884857.0,0.0,884857.0,884857.0,0,0,0,0,64,80,2.260193472561251,2.260193472561251,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65160,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46722-6,192.168.1.233,46722,192.168.1.223,22,6,01/08/2025 02:09:08 PM,227083,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.211028566647435,113541.5,160332.92710014372,226914.0,169.0,0.0,0.0,0.0,0.0,0.0,226914.0,226914.0,0.0,226914.0,226914.0,0,0,0,0,32,80,4.403676188882479,8.807352377764959,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,65160,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-0-0-0,192.168.1.233,0,192.168.1.223,0,0,01/08/2025 02:09:08 PM,1002270,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.993205423688228,501135.0,112213.60353361798,580482.0,421788.0,0.0,0.0,0.0,0.0,0.0,421788.0,421788.0,0.0,421788.0,421788.0,0,0,0,0,0,0,0.9977351412294092,1.9954702824588184,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46742-6,192.168.1.233,46742,192.168.1.223,22,6,01/08/2025 02:09:08 PM,1007396,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985316598437953,1007396.0,0.0,1007396.0,1007396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,0.9926582992189764,0.9926582992189764,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46676-6,192.168.1.233,46676,192.168.1.223,22,6,01/08/2025 02:09:08 PM,625112,2,7,1448.0,37.0,1448.0,0.0,724.0,1023.8906191581208,37.0,0.0,5.285714285714286,13.984685501341408,2375.5742970859624,14.397419982339164,78139.0,220959.9619187668,624987.0,0.0,625018.0,625018.0,0.0,625018.0,625018.0,125.0,20.83333333333333,51.03103630798288,125.0,0.0,0,0,0,0,64,248,3.1994266627420367,11.197993319597128,0.0,1448.0,148.5,456.7457960640932,208616.72222222225,0,0,0,0,1,0,0,0,3.0,165.0,724.0,5.285714285714286,0,0,0,0,0,0,2,1448,7,37,-1,501,1,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46684-6,192.168.1.233,46684,192.168.1.223,22,6,01/08/2025 02:09:08 PM,1070865,2,6,1448.0,37.0,1448.0,0.0,724.0,1023.8906191581208,37.0,0.0,6.166666666666667,15.105186747162932,1386.729419674749,7.470596200268008,152980.7142857143,263708.495771824,597784.0,0.0,1070784.0,1070784.0,0.0,1070784.0,1070784.0,473081.0,94616.2,211567.6959561644,473080.0,0.0,0,0,0,0,64,216,1.867649050067002,5.602947150201006,0.0,1448.0,165.0,481.2805834437953,231631.0,0,0,0,0,1,0,0,0,3.0,185.625,724.0,6.166666666666667,0,0,0,0,0,0,2,1448,6,37,-1,501,1,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-46698-6,192.168.1.233,46698,192.168.1.223,22,6,01/08/2025 02:09:08 PM,821998,2,9,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,4.111111111111111,12.333333333333334,45.012274969038856,13.382027693498038,82199.79999999999,202916.62861426064,636534.0,0.0,239.0,239.0,0.0,239.0,239.0,821998.0,102749.75000000004,224780.85886528305,636534.0,0.0,0,0,0,0,64,272,2.4330959442723703,10.948931749225666,0.0,37.0,3.083333333333333,10.680979980008075,114.08333333333336,0,1,0,0,1,0,0,0,4.0,3.363636363636364,0.0,4.111111111111111,0,0,0,0,0,0,2,0,9,37,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33582-6,192.168.1.233,33582,192.168.1.223,22,6,01/08/2025 02:09:08 PM,821455,0,6,0.0,34.0,0.0,0.0,0.0,0.0,34.0,0.0,5.666666666666666,13.880441875771345,41.389972670444514,7.304112824196091,164291.00000000003,367243.4240309825,821236.0,0.0,0.0,0.0,0.0,0.0,0.0,821455.0,164291.00000000003,367243.4240309825,821236.0,0.0,0,0,0,0,0,216,0.0,7.304112824196091,0.0,34.0,4.857142857142858,12.850792082313726,165.14285714285714,0,0,0,0,1,0,0,0,0.0,5.666666666666667,0.0,5.666666666666667,0,0,0,0,0,0,0,0,6,34,-1,501,0,0,0,0,0,0,0,0,0,0,Benign
